img_1.png,31,128,117,132,91,237,1,227
img_1.png,304,187,351,192,346,241,298,236
img_10.png,530,63,650,76,721,207,584,202
img_10.png,240,193,298,192,298,252,236,253
img_10.png,331,226,363,226,366,263,331,262
img_100.png,260,173,330,170,335,244,257,246
img_100.png,369,218,406,218,412,257,372,258
img_103.png,14,155,112,155,99,254,-2,254
img_103.png,276,178,320,180,319,224,274,222
img_106.png,526,59,643,74,731,211,584,201
img_106.png,239,191,297,192,298,252,236,252
img_106.png,332,228,364,227,366,262,333,263
img_108.png,94,177,173,172,167,264,83,265
img_110.png,259,172,332,170,336,243,259,245
img_110.png,371,217,405,216,408,256,370,258
img_114.png,250,58,289,107,289,208,248,212
img_116.png,6,140,108,136,95,246,-16,250
img_116.png,293,175,337,174,339,222,291,221
img_118.png,552,67,697,74,781,231,605,228
img_118.png,266,189,321,189,322,248,263,247
img_118.png,362,218,393,217,396,253,364,252
img_119.png,26,108,123,104,126,195,31,199
img_119.png,271,120,314,119,315,162,272,163
img_12.png,551,76,819,-38,922,250,581,229
img_12.png,9,188,53,188,48,224,4,224
img_120.png,50,146,139,139,135,238,43,243
img_121.png,230,64,312,114,297,218,201,205
img_121.png,10,136,67,148,55,188,-3,180
img_122.png,527,61,643,75,721,205,583,200
img_122.png,240,191,298,192,298,252,236,253
img_122.png,333,228,365,228,366,262,332,263
img_123.png,204,-24,263,60,244,169,167,145
img_124.png,479,66,573,86,617,200,512,192
img_124.png,195,176,256,176,254,236,188,238
img_124.png,290,213,319,213,318,245,288,246
img_125.png,527,63,645,75,725,212,581,202
img_125.png,240,193,298,192,298,252,236,252
img_125.png,332,228,362,228,365,262,333,262
img_126.png,113,158,184,152,182,230,108,233
img_127.png,266,85,391,107,389,235,252,227
img_127.png,101,156,164,160,154,217,87,215
img_128.png,107,104,185,93,171,203,89,204
img_129.png,43,110,133,107,139,191,52,194
img_129.png,271,117,311,116,313,158,272,159
img_13.png,552,27,712,26,763,177,592,182
img_13.png,258,163,313,160,315,217,257,219
img_13.png,349,189,382,189,386,222,351,223
img_130.png,10,139,111,134,99,242,-9,246
img_130.png,291,172,336,171,338,217,292,217
img_131.png,57,119,147,107,135,230,40,232
img_132.png,231,54,269,-8,273,138,232,156
img_133.png,76,127,162,120,148,243,59,236
img_135.png,19,162,114,159,107,250,9,254
img_135.png,261,178,302,177,301,218,261,219
img_136.png,526,59,644,75,734,207,585,197
img_136.png,240,192,298,193,297,251,236,251
img_136.png,330,228,363,228,366,262,333,263
img_138.png,250,143,361,146,360,260,244,259
img_138.png,168,176,218,175,216,223,165,223
img_138.png,287,186,316,186,317,217,287,217
img_139.png,-3,101,105,98,105,198,-5,203
img_139.png,272,121,315,121,314,163,271,164
img_14.png,259,172,331,169,336,243,256,244
img_14.png,370,218,406,217,409,257,371,259
