img_104.png,486,232,729,228,755,470,467,477
img_104.png,324,439,418,435,408,547,302,551
img_111.png,330,336,432,351,415,446,307,430
img_111.png,519,260,724,293,700,510,476,475
img_112.png,591,342,703,348,681,495,567,469
img_112.png,976,438,1098,455,1102,568,974,538
img_123.png,532,386,658,377,688,525,558,561
img_124.png,712,405,824,401,846,536,725,548
img_130.png,623,340,736,333,755,464,641,487
img_131.png,486,232,726,225,757,474,464,479
img_131.png,325,442,424,442,412,550,303,553
img_142.png,402,316,576,338,580,530,389,561
img_146.png,449,422,571,396,615,537,490,597
img_151.png,280,347,380,360,359,458,255,447
img_151.png,509,298,691,326,673,522,475,500
img_153.png,133,276,300,309,273,445,93,442
img_155.png,888,352,1001,270,1124,390,980,464
img_18.png,312,400,391,415,367,496,287,480
img_18.png,494,388,620,413,597,550,460,526
img_191.png,11,410,202,411,177,556,-24,574
img_191.png,327,470,400,468,397,542,320,549
img_191.png,601,225,777,270,815,481,621,490
img_194.png,270,346,404,358,372,511,228,494
img_194.png,632,428,709,435,704,517,624,510
img_195.png,547,377,679,362,716,515,578,558
img_200.png,355,329,430,341,411,411,335,398
img_200.png,545,314,659,337,640,457,520,436
img_217.png,389,313,576,334,590,537,384,576
img_226.png,-72,365,160,356,129,571,-116,581
img_236.png,440,323,573,352,561,503,413,504
img_228.png,426,343,497,354,479,430,408,415
img_228.png,593,314,731,339,710,484,564,456
img_246.png,554,231,755,265,781,495,558,521
img_258.png,593,369,718,353,749,501,623,542
img_271.png,580,395,688,360,740,481,632,533
img_276.png,225,370,371,377,319,594,164,564
img_239.png,354,354,496,384,467,527,311,508
img_239.png,84,352,195,373,162,465,42,449
img_261.png,3,342,181,361,157,501,-37,516
img_283.png,565,327,722,336,753,520,584,545
img_27.png,460,332,598,331,605,468,462,482
img_27.png,216,384,315,382,311,468,208,479
img_277.png,619,370,736,398,688,558,575,503
img_277.png,1037,536,1183,583,1167,711,1018,648
img_306.png,552,315,671,338,653,462,528,440
img_306.png,367,332,440,344,422,420,347,406
img_307.png,168,341,336,363,308,509,123,516
img_311.png,117,364,287,362,255,573,74,564
img_316.png,196,345,343,340,292,586,138,554
img_324.png,523,387,641,382,638,539,512,528
img_324.png,894,424,999,422,1013,524,902,518
img_325.png,544,263,698,304,662,463,500,422
img_325.png,356,291,438,312,411,393,328,370
img_33.png,672,412,783,414,805,554,684,565
img_47.png,409,315,574,338,576,523,393,548
img_51.png,605,355,746,358,764,528,615,551
img_52.png,604,176,870,212,908,493,593,480
img_52.png,260,378,386,382,364,502,229,502
